slno,trans_date_trans_time,cc_num,category,AMT_TRANS,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
33761,2/7/2020 22:07,2.13E+14,entertainment,1395000,Megan,Fernandez,F,77127 Paul Station Apt. 495,Woods Cross,UT,84087,40.8874,-111.9027,13983,Insurance broker,14-08-79,4b4a7470e2ea1bcc016012bf3cd04b1e,40.073684,-112.47907,0
33762,2/7/2020 22:08,2.51E+15,health_fitness,202500,John,Mccormick,M,79414 Clark Lakes Suite 966,Warren,MI,48088,42.5164,-82.9832,134056,"Producer, radio",8/10/1956,b58ae41fdede47ad307dfb02e6692ab4,42.432278,-83.260343,1
33763,2/7/2020 22:09,6.53E+15,misc_net,1070680.5,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,19-03-98,324d190366968b493a632d0357c97a33,44.498138,-73.571814,0
33764,2/7/2020 22:09,6.01E+15,food_dining,592560,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,2/11/1971,ae075f55adaf8164099f640ea93d44b9,31.841421,-86.01592,0
33765,2/7/2020 22:09,4.05E+15,entertainment,439740,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.366,-98.0054,1749,"Surveyor, mining",7/5/1973,01e5d5185081d5cef42519017be9eadb,41.854596,-97.734134,0
33766,2/7/2020 22:10,3.56E+15,health_fitness,1288350,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,4/1/1977,ae7b0011fde0e53f376493338b3ffadf,33.408342,-84.876682,0
33767,2/7/2020 22:10,3.57E+15,home,119925,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,31-01-91,7c98cdd5adbb582c813a9ccca6d9b1ec,43.992965,-72.975237,0
33768,2/7/2020 22:11,6.54E+15,entertainment,730017,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,22-09-97,17ed8bad7d46a0a3c2763ba9e2dcaecb,42.30136,-80.140699,1
33769,2/7/2020 22:11,2.25E+15,health_fitness,1024740,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,26-03-76,d16113fce36f265a13b53b12d05f76da,38.5783,-75.454602,0
33770,2/7/2020 22:12,4.27E+15,kids_pets,180000,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",5/1/1954,2bdc9fc00abe0d3e4e9f0af0014b0866,35.151767,-93.007989,1
33771,2/7/2020 22:13,60416207185,misc_net,688500,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,17-02-86,f13359099d652dff93cd068c25669f3d,42.660671,-108.937331,0
33772,2/7/2020 22:14,2.13E+14,entertainment,1540867.5,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,14-05-44,545dc3e5e37bd58eaffe977578fa322f,34.091768,-84.216731,0
33773,2/7/2020 22:15,3.59E+15,shopping_pos,792162,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,25-07-87,90f46b6f0372439a45b1d7012d660739,28.890325,-80.753922,0
33774,2/7/2020 22:15,3.76E+14,misc_net,450000,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,11/2/1982,e4e773f939cb440fa3362fb86ef6c312,42.121075,-100.914393,0
33775,2/7/2020 22:15,6.76E+11,food_dining,167076,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,21-08-85,e2d164942b3f9dac26b9e270aba09e40,38.60274,-121.864767,0
33776,2/7/2020 22:16,4.59E+18,food_dining,755190,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",8/5/2004,422890e653b5cb9f2df59e294da769e7,41.657312,-88.422136,1
33777,2/7/2020 22:17,4.64E+15,shopping_net,521280,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",23-04-87,a242afb31474ab16f2762097a3b04645,38.417727,-108.665971,0
33778,2/7/2020 22:19,4.94E+15,home,1139845.5,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,7/11/1990,b14929fa2a3b322fd65baa66bd832636,26.917487,-99.066139,1
33779,2/7/2020 22:20,3.75E+14,personal_care,916470,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",14-12-76,c5966f010aeb1d87ebd16b9e514d3012,46.863541,-95.996062,0
33780,2/7/2020 22:21,4.36E+15,shopping_net,781920,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,12/3/1997,a8b4da388c6e7c070dcaaa1345cd74eb,38.991195,-119.667071,0
33781,2/7/2020 22:22,6.01E+15,food_dining,629325,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",5/7/1993,0cd7ffe3778fb2ef901ef9b8a9c1e364,41.711353,-74.784512,0
33782,2/7/2020 22:23,4.71E+15,health_fitness,276277.5,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",8/9/2038,ef1c37ec976e90989c737ddcb8b7fe4d,35.028965,-91.17769,1
33783,2/7/2020 22:23,3.56E+15,health_fitness,398160,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,6/12/1962,b32820279db91228c1ce576d2cadbf77,38.630354,-75.197537,0
33784,2/7/2020 22:23,6.01E+15,entertainment,675000,Jerry,Perkins,M,3867 Susan Corners Apt. 883,Brashear,MO,63533,40.1959,-92.4333,805,Private music teacher,27-06-70,ac8fff92255d948bac4e06e5c5ca91a4,40.131475,-93.213548,0
33785,2/7/2020 22:24,4.46E+18,food_dining,97038,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19-05-87,411898c6a44a2bee11c1f7519910c0f8,39.125426,-120.987772,0
33786,2/7/2020 22:24,2.25E+15,health_fitness,835605,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,19-08-91,79ad4dd094e9b5ca2ea13d8b00f12553,44.024901,-89.548051,1
33787,2/7/2020 22:25,6.01E+15,travel,940500,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.644,3876,Senior tax professional/tax inspector,19-11-60,c517c1d7d073f212d9e757ec55838076,35.445193,-87.877466,0
33788,2/7/2020 22:25,3.58E+15,entertainment,207396,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,6/10/1968,d32a18f1d8361e9e914e0d3df9e18c77,35.235799,-89.909815,1
33789,2/7/2020 22:26,3.80E+14,personal_care,1288350,Frank,Key,M,5537 Jessica Plaza,Pewee Valley,KY,40056,38.3039,-85.4834,3263,Stage manager,28-02-30,3c404e3112a77c3657a1b67c04735072,38.655835,-84.746957,0
33790,2/7/2020 22:26,3.54E+15,home,1125000,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,19-06-92,0ba4e240b7c2b56b4f25c1f42afbcf79,34.928767,-102.39021,0
33791,2/7/2020 22:27,2.24E+15,health_fitness,835380,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,10/4/1996,56cd67f11cb1b02f4e4370d4cc293805,39.401819,-85.173461,0
33792,2/7/2020 22:27,3.74E+14,personal_care,78192,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",30-06-48,2fb0810ecdc9a745df0ce0f7f63827a5,47.65782,-101.474067,1
33793,2/7/2020 22:28,6.76E+11,health_fitness,551079,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,18-07-87,e36aa1e56687ac3adb5be84793f0a39e,40.448875,-97.465129,0
33794,2/7/2020 22:28,4.84E+15,personal_care,646920,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,28-06-99,f6faeadc034f073bd07b32a689755174,41.026984,-93.210517,0
33795,2/7/2020 22:28,2.22E+15,personal_care,381528,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",3/1/1972,395862e62ca7ef8cef4994e1fe3414d0,38.029074,-89.820457,0
33796,2/7/2020 22:30,3.49E+14,health_fitness,180000,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,19-08-50,f4a0c92382320d65e00f00c96c207295,40.633509,-99.123926,1
33797,2/7/2020 22:31,3.57E+15,personal_care,202500,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,29-07-98,da548bccc9d8e180d4289a3f63dfe8fe,43.04913,-73.868483,0
33798,2/7/2020 22:31,6.01E+15,home,1312110,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,8/2/1983,acd0f6c503efc239806c116e7df1157c,34.294683,-77.03655,0
33799,2/7/2020 22:32,1.80E+14,shopping_net,916470,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,20-11-74,a53704858f3971691151b4ada884948b,43.741747,-90.975283,0
33800,2/7/2020 22:32,1.80E+14,personal_care,76500,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,21-03-88,2e50dce859951c9e2646c4ca920afd90,41.730966,-83.572371,1
33801,2/7/2020 22:32,4.79E+18,shopping_pos,239850,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1/10/1978,9c743f2d2280f3b4712762622ced944b,39.420619,-95.062944,0
33802,2/7/2020 22:34,3.54E+15,shopping_pos,305955,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27-01-87,c59c2efbf7704d15ae40fd6b12f63b9e,44.32531,-93.956311,1
33803,2/7/2020 22:34,1.80E+14,kids_pets,1006920,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,19-07-74,dee8fcb7895bb8940e245867b0a88cec,40.147841,-74.374937,0
33804,2/7/2020 22:35,4.90E+12,health_fitness,408780,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,22-09-73,d11605176aa1cf81b674b3f77851d1cc,34.014854,-117.479708,0
33805,2/7/2020 22:35,4.09E+18,personal_care,301464,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",7/12/2045,6c4250125f5e0513fabd965008ced377,34.460983,-79.279767,1
33806,2/7/2020 22:35,4.09E+18,home,808650,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",7/12/2045,27de5328f0f0725a13413dfa55ac0341,33.649061,-78.22766,0
33807,2/7/2020 22:36,4.30E+15,food_dining,675000,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25-05-95,29942e47fede5f4c105fd114dade3d3c,43.106657,-87.169041,0
33808,2/7/2020 22:37,3.53E+15,kids_pets,1125000,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,17-12-86,15da508f1a38aacf59fd860969009752,39.902086,-77.826836,0
33809,2/7/2020 22:40,2.24E+15,kids_pets,808650,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,16-12-80,7d2aeb5c313661cdd2c18e92e5271a58,41.761596,-103.745972,1
33810,2/7/2020 22:42,3.56E+15,home,408780,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,6/5/1955,1e250a6f5e02bbb9aae624292cfdf52b,33.672636,-117.165087,0
33811,2/7/2020 22:42,3.51E+15,home,495000,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,31-03-85,7556c0d3414f521ecb7d0cbf12c01dcf,38.832357,-90.033097,0
33812,2/7/2020 22:42,4.50E+18,food_dining,450000,Scott,Edwards,M,838 Amy Street Suite 107,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,7/11/1955,2769fada8b8924bd549df51fbab37e66,34.70805,-79.811503,1
33813,2/7/2020 22:42,4.67E+18,home,1354500,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",21-06-74,7262b60ba4c9247f53ef8ae1c9f1e4eb,41.742378,-99.222824,0
33814,2/7/2020 22:44,6.30E+11,home,927571.5,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,7/2/1973,4bacd77e3817be003774e7f5addfcb15,36.722615,-119.674175,0
33815,2/7/2020 22:44,4.43E+15,travel,45000,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,4/11/2039,bf4656236ccccfab2d5c4186295f4735,39.035416,-106.897262,0
33816,2/7/2020 22:44,3.57E+15,health_fitness,225000,Ryan,Arnold,M,2056 Michael Wells Apt. 348,Prairie Creek,IN,47869,39.4336,-87.4101,137,Materials engineer,12/3/1967,ec3444f6948fdff526358947037252ea,38.699856,-87.209235,1
33817,2/7/2020 22:44,6.01E+15,kids_pets,225000,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),5/7/1981,9de59bed6782a7e9e8810e46ace18085,41.762753,-110.257686,1
33818,2/7/2020 22:45,4.17E+15,shopping_pos,225000,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,10/5/1993,9ee58496e55be937a59f5af02f4f24f9,34.804684,-96.955583,0
33819,2/7/2020 22:45,3.50E+15,shopping_pos,263686.5,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",2/1/1979,d3a90153fec54127a415a2e92f4ae64b,25.390655,-81.658288,1
33820,2/7/2020 22:45,5.41E+15,personal_care,450000,Jeffrey,Krause,M,4742 Alexandria Mountain,New Franken,WI,54229,44.5592,-87.8235,4306,Art therapist,19-10-89,65d09bc178c3eb88752702438f611855,44.7234,-87.288337,0
33821,2/7/2020 22:46,2.13E+14,entertainment,540000,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",8/8/1957,106d1e525bfb1c5825d95013f2f60dda,32.589338,-92.413057,0
33822,2/7/2020 22:46,3.50E+15,food_dining,808650,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,31-05-99,bce3fe14708a0b1ac22ee652f3bb86d4,47.264145,-116.503819,1
33823,2/7/2020 22:46,3.56E+15,kids_pets,67500,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,26-01-31,11986a086f5701d8798210850eb40721,32.043743,-95.115673,0
33824,2/7/2020 22:46,3.71E+14,misc_pos,862560,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,24-12-74,d113bff258fe50182b17ac55c4c6020e,39.311734,-90.062392,0
33825,2/7/2020 22:47,5.15E+15,shopping_net,927252,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,12/9/1972,aa43db3758f5dd28959d20ee805b543d,29.758987,-90.527552,0
33826,2/7/2020 22:47,3.52E+15,entertainment,152820,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,25-04-90,93515198c78cf1ca8d541e5728c75fee,41.612275,-89.040625,1
33827,2/7/2020 22:48,3.71E+14,food_dining,162000,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,6/3/1984,4314d628ed946ef8307b5e0ffff370bf,36.173402,-80.607292,1
33828,2/7/2020 22:48,3.73E+14,shopping_net,135000,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,18-06-85,bf44a6b019451df9bf9a2a6d05fd1ad5,43.778592,-83.059663,0
33829,2/7/2020 22:49,3.52E+15,shopping_pos,247500,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,20-11-70,d429e14614419b8ac90f9510ea79112a,33.32456,-87.109936,0
33830,2/7/2020 22:50,4.58E+18,food_dining,312768,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",16-04-75,c6af3bdb2e6b6b7239a3a0cd1b5a4103,33.50525,-97.100724,0
33831,2/7/2020 22:50,4.30E+15,entertainment,1258650,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25-05-95,17531bdc53fdf054542306df46064c37,42.886155,-87.173465,0
33832,2/7/2020 22:51,2.72E+15,personal_care,942300,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,17-09-40,78fad7d02ca7c714f39d5d27f3a48a69,45.654608,-103.760189,1
33833,2/7/2020 22:51,3.06E+13,shopping_net,163512,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,14-11-73,7db1591a79e3cd26a13e5d0748b37a25,35.029415,-80.900821,0
33834,2/7/2020 22:51,3.77E+14,personal_care,640458,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,27-10-74,a3133822df421d2058959726c735b98c,38.071764,-90.25052,0
33835,2/7/2020 22:52,3.60E+15,misc_pos,364230,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,23-03-93,586ffc3b10e42b50f063a15edb767542,34.939502,-89.984706,0
33836,2/7/2020 22:52,2.35E+15,kids_pets,382500,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,2/2/2046,f554aa44f6f96f3662ad3fca031ae26a,41.539457,-80.730394,1
33837,2/7/2020 22:53,4.01E+15,shopping_pos,101880,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,24-08-83,2fcfd5e8fc7883031a9189d2a5d68b94,29.411698,-94.712491,0
33838,2/7/2020 22:53,3.59E+15,personal_care,814041,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",2/1/1997,cbc4f0c167a1ebf63b16f95cfd4f2092,42.867969,-95.030572,0
33839,2/7/2020 22:54,3.46E+14,personal_care,180000,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,20-11-50,4815cd832d38fab27446f9cd44488eb3,39.562224,-76.265243,0
33840,2/7/2020 22:54,4.09E+18,shopping_net,292500,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,14-10-83,999c7ec3e23150472b4c04f65d85db08,32.456852,-95.79477,1
33841,2/7/2020 22:55,2.13E+14,food_dining,668304,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",11/9/1993,8225c51551a5d7f70072f61cc2c26111,42.787289,-107.306543,0
33842,2/7/2020 22:55,6.76E+11,home,343800,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,14-06-60,e9c64fd7888b93c32183b542a3727178,27.344628,-80.354946,0
33843,2/7/2020 22:55,4.15E+12,shopping_net,735052.5,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,14-06-77,8885ed0df9f26cecc9801ce9ab0226a1,33.99841,-87.306899,0
33844,2/7/2020 22:55,4.84E+15,health_fitness,1256400,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,28-06-99,324da32375e5062a597a56245e8df79a,41.408113,-92.14169,0
33845,2/7/2020 22:56,3.76E+14,food_dining,640080,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,11/2/1982,1e554043c0242aae1c97f8b503c3979e,41.523138,-101.869875,1
33846,2/7/2020 22:57,4.30E+18,home,427500,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,26-10-78,872cbb7f157ea80ba07b11ed3b4213f3,40.734925,-80.292438,0
33847,2/7/2020 22:57,3.71E+14,home,269550,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,24-05-76,0998d6afe16ca4464854950305bc0022,34.385325,-101.25707,0
33848,2/7/2020 22:59,6.54E+15,food_dining,790830,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,8/2/1982,d5ccff31e7b19d1caac7d71825053f23,41.012485,-87.817409,1
33849,2/7/2020 23:00,3.51E+15,kids_pets,291384,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,30-07-59,7edaf19d71487ccc6e79e5e287b1631f,38.796413,-80.62205,0
33850,2/7/2020 23:00,3.52E+15,shopping_pos,1006920,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633,-80.4031,105638,"Librarian, public",7/5/1986,6f511401eab24a86303f782642a8cb31,26.837952,-79.673142,0
33851,2/7/2020 23:01,3.05E+13,shopping_net,896157,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,4/5/1973,3e59526fbad6bfb9857ad72d4ae7cced,32.680324,-81.870887,0
33852,2/7/2020 23:01,6.30E+11,food_dining,1288350,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,7/2/1973,4a5a9e1129c87085010e3ba3eec0a190,36.200554,-119.840511,0
33853,2/7/2020 23:01,1.80E+14,entertainment,688500,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,20-11-74,c77adebcc4177d8f22cbda3fab9e45e0,42.806675,-91.414912,0
33854,2/7/2020 23:02,60416207185,entertainment,728460,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,17-02-86,554be29276ea30765c4f16a0a0cb4d6c,42.209589,-108.726513,0
33855,2/7/2020 23:02,5.04E+11,health_fitness,332946,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,12/9/1976,3e1208a55d2f5399e9be042e176e7d09,26.815048,-82.409983,1
33856,2/7/2020 23:03,3.53E+15,food_dining,485190,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,21-11-65,2fd5156120d1e2d1adc49d99a6a6506e,30.329495,-95.269609,0
33857,2/7/2020 23:04,3.56E+15,shopping_pos,983160,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,15-02-74,6fb30c627b0fb5dc0c208a3547579f39,41.900315,-78.982176,0
33858,2/7/2020 23:04,3.60E+15,health_fitness,225000,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,27-12-85,c3553ca99406dc699ee5f369bb411e79,37.972134,-96.394769,1
33859,2/7/2020 23:05,3.56E+15,health_fitness,1546020,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1/2/1955,40db0e9470632f0f653109fd24334bd9,34.75551,-88.393528,0
33860,2/7/2020 23:05,4.84E+15,home,634482,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,12/4/1979,2ed519a54146f5a6f5d56f0a94323929,46.234848,-85.601368,0
33861,2/7/2020 23:05,3.56E+15,travel,814041,Angela,Edwards,F,486 Wilkins Pines,Lithopolis,OH,43136,39.8013,-82.8125,460,"Lecturer, higher education",19-06-04,00d8780f69965f34dc0bf49d10cd0e8d,39.525678,-82.250283,0
33862,2/7/2020 23:05,4.18E+15,shopping_net,675000,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",29-03-81,144e554da0fcdc5cbc43f3ddad92153b,42.698267,-86.813559,1
